shard,beatmap_set_id,group_source_map_count,group_unique_bpm_count,audio_path,beatmap_path,title,artist,creator,version,beatmap_id,difficulty,resolved_beatmap_path,red_offsets_ms_head,red_bpms_head,unique_bpms_head,unique_bpm_count,red_point_count,bpm_min,bpm_max,bpm_span,nonzero_bpm_diff_count,positive_bpm_diff_count,negative_bpm_diff_count,same_direction_fraction,direction_change_count,max_monotonic_run_length,max_monotonic_run_start_ms,max_monotonic_run_end_ms,max_monotonic_run_duration_s,max_monotonic_start_bpm,max_monotonic_end_bpm,max_monotonic_bpm_span,max_monotonic_abs_slope_bpm_per_s,max_monotonic_direction,max_monotonic_linear_r2,ramp_score
0,2322183,1,33,2322183/audio.mp3,2322183/Camellia - OOPARTS (Ryax) [OOPS! ALL SNAPS].osu,OOPARTS,Camellia,Ryax,OOPS! ALL SNAPS,4975492,5.49,dataset/0/2322183/Camellia - OOPARTS (Ryax) [OOPS! ALL SNAPS].osu,"[3971.0, 39971.0, 41171.0, 41802.0, 42177.0, 42605.0, 44701.0, 56701.0, 64381.0, 71765.0, 78876.0, 99447.0, 106207.0, 112827.0, 119357.0, 132156.0, 138471.0, 144664.0, 150778.0, 162778.0, 168425.0, 173910.0, 187242.0, 192516.0]","[120.0, 100.0, 95.0, 80.0, 70.0, 114.5, 120.0, 125.0, 130.0, 135.0, 140.0, 142.0, 145.0, 147.0, 150.0, 152.0, 155.0, 157.0, 160.0, 170.0, 175.0, 180.0, 182.0, 185.0]","[70.0, 80.0, 95.0, 100.0, 114.5, 120.0, 125.0, 130.0, 135.0, 140.0, 142.0, 145.0, 147.0, 150.0, 152.0, 155.0, 157.0, 160.0, 170.0, 175.0, 180.0, 182.0, 185.0, 187.0]",33,35,70.0000000000001,230.00000000000026,160.00000000000017,34,29,5,0.8529411764705882,3,27,41802.0,222513.0,180.711,80.00000000000011,205.0000000000002,125.00000000000009,0.6917121813281984,up,0.9043106097494542,376.66848655080275
0,1756972,1,19,1756972/audio.mp3,1756972/ReeK - SUPER SEX DELIVERY 2 - ENTER THE CUM ZONE (Ryax) [YOUR CUM WON'T LAST].osu,SUPER SEX DELIVERY 2 - ENTER THE CUM ZONE,ReeK,Ryax,YOUR CUM WON'T LAST,3595522,4.31,dataset/0/1756972/ReeK - SUPER SEX DELIVERY 2 - ENTER THE CUM ZONE (Ryax) [YOUR CUM WON'T LAST].osu,"[458.0, 52458.0, 52806.0, 53135.0, 53447.0, 53732.0, 53990.0, 54231.0, 54888.0, 55265.0, 55600.0, 55906.0, 56176.0, 56305.0, 56430.0, 56772.0, 56973.0, 57325.0, 57657.0, 58058.0]","[150.0, 172.0, 182.0, 192.0, 210.0, 232.0, 248.0, 274.0, 320.0, 358.0, 392.0, 444.0, 462.0, 478.0, 526.0, 596.0, 680.0, 722.0, 896.0, 150.0]","[150.0, 172.0, 182.0, 192.0, 210.0, 232.0, 248.0, 274.0, 320.0, 358.0, 392.0, 444.0, 462.0, 478.0, 526.0, 596.0, 680.0, 722.0, 896.0]",19,20,150.0,896.0000000000002,746.0000000000002,19,18,1,0.9473684210526315,1,19,458.0,57657.0,57.199,150.0,896.0000000000002,746.0000000000002,13.042186052203714,up,0.15474044369174145,345.8164621287949
0,165924,1,49,165924/EX.mp3,165924/Senpi- - Touhou EX Boss Rush!! +a Kouhen (RuberusuScarlet) [Phantasm Stage].osu,Touhou EX Boss Rush!! +a Kouhen,Senpi-,RuberusuScarlet,Phantasm Stage,437946,4.16,dataset/0/165924/Senpi- - Touhou EX Boss Rush!! +a Kouhen (RuberusuScarlet) [Phantasm Stage].osu,"[1315.0, 8262.0, 149735.0, 186682.0, 229629.0, 231207.0, 255822.0, 258591.0, 295514.0, 325975.0, 405974.0, 407237.0, 408534.0, 409797.0, 411094.0, 487093.0, 487693.0, 488000.0, 488315.0, 490560.0, 491265.0, 491709.0, 492209.0, 495771.0]","[190.0, 190.0, 190.0, 190.0, 190.0, 195.0, 195.0, 195.0, 195.0, 195.0, 190.0, 185.0, 190.0, 185.0, 180.0, 100.0, 97.5, 95.0, 93.5, 85.0, 67.5, 60.0, 58.0, 51.0]","[49.0, 50.0, 51.0, 51.5, 55.0, 58.0, 60.0, 65.0, 67.5, 70.0, 71.0, 75.0, 80.0, 85.0, 90.0, 93.5, 95.0, 97.5, 100.0, 105.0, 107.0, 110.0, 111.0, 112.0]",49,87,48.99999999999989,194.9999999999998,145.99999999999991,77,30,47,0.6103896103896104,40,14,407237.0,498123.0,90.886,185.0000000000002,50.0,135.0000000000002,1.4853772858306031,down,0.9383734081881737,343.05691006164875
0,2220140,6,36,2220140/audio.mp3,2220140/Chroma - Field  Kaerezu no Chi (Silicosis 2) [Edge of Our Journey].osu,Field : Kaerezu no Chi,Chroma,Silicosis 2,Edge of Our Journey,4706130,4.87,dataset/0/2220140/Chroma - Field  Kaerezu no Chi (Silicosis 2) [Edge of Our Journey].osu,"[174.0, 4596.0, 4753.0, 5980.0, 6825.0, 7163.0, 7533.0, 7957.0, 9305.0, 11506.0, 12140.0, 12608.0, 13465.0, 15865.0, 18961.0, 22156.0, 25200.0, 25461.0, 26942.0, 27487.0, 27887.0, 28355.0, 31745.0, 34848.0]","[155.0, 95.0, 97.79, 71.0, 59.0, 54.0, 47.1, 44.5, 54.5, 94.5, 64.0, 70.0, 50.0, 155.0, 75.1, 72.6, 114.8, 81.0, 110.0, 75.0, 64.0, 70.785, 290.0, 290.0]","[44.5, 47.1, 50.0, 54.0, 54.5, 59.0, 64.0, 70.0, 70.785, 71.0, 72.6, 75.0, 75.1, 81.0, 90.0, 94.5, 95.0, 97.79, 110.0, 114.8, 130.0, 155.0, 195.0, 200.0]",36,63,44.5000000000001,310.0000000000003,265.50000000000017,41,16,25,0.6097560975609756,20,20,27487.0,67991.0,40.504,75.0,310.0000000000003,235.00000000000028,5.801896109026276,up,0.46796345532059336,334.8104313431607
0,1329339,2,26,1329339/audio(edit).mp3,1329339/KURORAK - Gamma Stop Sending Me Ratchet and Clank Videos to Sample (Mipha-) [lemonguy's Challenge].osu,Gamma Stop Sending Me Ratchet and Clank Videos to Sample,KURORAK,Mipha-,lemonguy's Challenge,2755853,5.57,dataset/0/1329339/KURORAK - Gamma Stop Sending Me Ratchet and Clank Videos to Sample (Mipha-) [lemonguy's Challenge].osu,"[1092.0, 1293.0, 1459.0, 1660.0, 1829.0, 2013.0, 2189.0, 2416.0, 9021.0, 9664.0, 126235.0, 126359.0, 126484.0, 126742.0, 127000.0, 127147.0, 127280.0, 127422.0, 127596.0, 127765.0, 127916.0, 128116.0, 128317.0, 128544.0]","[299.0, 361.0, 299.0, 354.999999, 326.0, 341.0, 264.0, 160.0, 280.0, 280.0, 480.044, 479.956, 231.719, 231.739, 407.265, 448.019, 420.0, 344.576, 353.696, 395.279, 298.679, 298.679, 263.52, 280.0]","[160.0, 186.667, 197.64, 203.5, 220.335, 231.719, 231.739, 263.52, 264.0, 268.0, 280.0, 298.679, 299.0, 326.0, 341.0, 344.576, 353.696, 354.999999, 361.0, 395.279, 407.265, 420.0, 437.000001, 448.019]",26,32,160.0,480.0439999999985,320.0439999999985,29,14,15,0.5172413793103449,18,5,2189.0,126235.0,124.046,264.00000031679997,480.0439999999985,216.04399968319854,1.741644226199946,up,0.8441453764208194,326.76773162871694
0,631020,1,31,631020/audio.mp3,631020/Fele - Peter on Crack (Jole) [this isn't rocket science].osu,Peter on crack,FELE,Jole,this isn't rocket science,1332080,5.38,dataset/0/631020/Fele - Peter on Crack (Jole) [this isn't rocket science].osu,"[63.0, 121745.0, 121882.0, 122042.0, 122215.0, 122406.0, 124519.0, 125778.0, 127444.0, 129100.0, 130743.0, 132376.0, 133998.0, 134819.0, 135174.0, 135469.0, 412478.0, 412772.0, 413123.0, 413568.0, 413837.0, 413942.0, 414025.0, 485800.0]","[214.0, 220.0, 200.0, 180.0, 160.0, 142.0, 143.0, 144.0, 145.0, 146.0, 147.0, 148.0, 149.0, 169.0, 203.0, 214.0, 102.0, 85.5, 67.5, 55.625, 35.75, 46.1875, 214.0, 192.6]","[35.75, 46.1875, 51.5, 55.625, 67.5, 68.1, 73.1, 85.5, 97.4, 102.0, 104.8, 138.8, 142.0, 143.0, 144.0, 145.0, 146.0, 147.0, 148.0, 149.0, 149.8, 160.0, 169.0, 171.2]",31,33,35.749999999999964,219.99999977999997,184.24999978,32,14,18,0.5625,7,7,135174.0,413837.0,278.663,203.0000000000001,35.749999999999964,167.25000000000014,0.60018732303894,down,0.9127253181260793,317.4336331589341
0,286262,3,38,286262/08. Lunatic Rough Party!! (Long Ver.).mp3,286262/Camellia - Lunatic Rough Party!! (Long Ver.) (Ichigaki) [Lunatic].osu,Lunatic Rough Party!! (Long Ver.),Camellia,Ichigaki,Lunatic,646319,4.87,dataset/0/286262/Camellia - Lunatic Rough Party!! (Long Ver.) (Ichigaki) [Lunatic].osu,"[700.0, 100700.0, 102546.0, 104260.0, 105760.0, 107093.0, 108293.0, 109383.0, 110383.0, 111255.0, 112041.0, 112791.0, 113495.0, 114161.0, 114801.0, 115416.0, 116023.0, 116623.0, 145423.0, 147708.0, 149628.0, 151283.0, 152737.0, 154036.0]","[120.0, 130.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 275.0, 305.0, 320.0, 340.0, 360.0, 375.0, 390.0, 395.0, 400.0, 200.0, 105.0, 125.0, 145.0, 165.0, 185.0, 205.0]","[90.0, 95.0, 105.0, 115.0, 120.0, 125.0, 130.0, 140.0, 145.0, 150.0, 155.0, 157.5, 160.0, 165.0, 170.0, 172.5, 177.5, 180.0, 185.0, 190.0, 200.0, 205.0, 220.0, 225.0]",38,56,89.99999999999996,400.0,310.00000000000006,55,43,12,0.7818181818181819,8,4,115416.0,145423.0,30.007,395.00000000000045,105.00000000000009,290.00000000000034,9.664411637284644,down,0.6246333332831534,291.539484707238
0,243027,30,132,243027/300.ogg,243027/Various - Yolomania Vol. 3A (Fullerene-) [Detach M-Style - 300 [Wiosna] 17].osu,Yolomania Vol. 3A,Various,Fullerene-,Detach M-Style - 300 [Wiosna] 17,563159,4.46,dataset/0/243027/Various - Yolomania Vol. 3A (Fullerene-) [Detach M-Style - 300 [Wiosna] 17].osu,"[22.0, 20594.0, 33394.0, 45394.0, 56688.0, 67355.0, 77460.0, 87060.0, 96203.0, 104930.0, 109104.0, 113104.0, 116944.0, 120636.0, 124192.0, 127620.0, 130931.0, 140531.0]","[140.00014, 150.0, 160.0, 170.000085, 180.00018, 190.000285, 200.0, 210.00021, 220.00022, 229.999617, 240.0, 250.0, 260.00026, 270.00027, 279.999627, 289.999372, 300.0, 34.999913]","[34.999913, 140.00014, 150.0, 160.0, 170.000085, 180.00018, 190.000285, 200.0, 210.00021, 220.00022, 229.999617, 240.0, 250.0, 260.00026, 270.00027, 279.999627, 289.999372, 300.0]",18,18,34.99991250021875,300.0,265.0000874997813,17,16,1,0.9411764705882353,1,2,130931.0,140531.0,9.6,300.0,34.99991250021875,265.0000874997813,27.604175781227216,down,1.0,291.13235262538404
0,243027,30,132,243027/1-03 Devilz Sacrifice -Shokuzai no Hitsuji-.ogg,243027/Various - Yolomania Vol. 3A (Fullerene-) [OSTER Project - Devilz Sacrifice [rCaliberGX] 12].osu,Yolomania Vol. 3A,Various,Fullerene-,OSTER Project - Devilz Sacrifice [rCaliberGX] 12,563165,3.99,dataset/0/243027/Various - Yolomania Vol. 3A (Fullerene-) [OSTER Project - Devilz Sacrifice [rCaliberGX] 12].osu,"[870.0, 35156.0, 36356.0, 37384.0, 39097.0]","[175.0, 350.0, 350.0, 350.0, 175.0]","[175.0, 350.0]",2,5,174.99999999999991,350.0000000000009,175.000000000001,2,1,1,0.5,1,4,870.0,37384.0,36.514,174.99999999999991,350.0000000000009,175.000000000001,4.792682258859642,up,0.997365212363493,280.90954243112293
0,545484,1,81,545484/audio.mp3,545484/sakuzyo - Suiren (Tidek) [4K Blossoming Lily].osu,Suiren,sakuzyo,Tidek,4K Blossoming Lily,1155651,5.17,dataset/0/545484/sakuzyo - Suiren (Tidek) [4K Blossoming Lily].osu,"[95.0, 67593.0, 114093.0, 115658.0, 116193.0, 117294.0, 118968.0, 120722.0, 121315.0, 121622.0, 122578.0, 155578.0, 157424.0, 157779.0, 157874.0, 176837.0, 177599.0, 178932.0, 216975.0, 254592.0, 256810.0, 258660.0, 260374.0, 262098.0]","[160.0, 240.0, 230.0, 220.0, 220.0, 215.0, 205.0, 200.0, 200.0, 200.0, 170.0, 113.25, 119.5, 119.5, 276.0, 236.0, 228.0, 276.0, 276.0, 162.5, 194.5, 210.0, 209.0, 198.0]","[62.0, 68.0, 70.0, 75.75, 84.0, 85.0, 99.0, 100.0, 103.0, 107.0, 113.25, 115.0, 117.0, 119.0, 119.5, 122.0, 125.0, 128.0, 136.0, 136.5, 138.0, 138.5, 140.0, 143.0]",81,123,62.0,342.0000000000001,280.0000000000001,111,46,65,0.5855855855855856,37,6,414104.0,434109.0,20.005,114.99999999999991,342.0000000000001,227.0000000000002,11.347163209197712,up,0.6225946147663398,275.01349177396804
0,2064066,1,26,2064066/audio.mp3,"2064066/8686m - TAKE TOO, TAKE TWO (Disguise) [Let's dance, let's dance - in this nice illusion].osu","TAKE TOO, TAKE TWO",8686m,Disguise,"Let's dance, let's dance - in this nice illusion",4334019,4.26,"dataset/0/2064066/8686m - TAKE TOO, TAKE TWO (Disguise) [Let's dance, let's dance - in this nice illusion].osu","[1904.0, 92615.0, 99932.0, 100731.0, 101582.0, 112757.0, 113122.0, 174166.0, 174754.0, 393440.0, 395470.0, 455470.0, 471470.0, 474803.0, 476136.0, 592136.0, 608136.0, 618703.0, 808553.0, 828353.0, 829692.0, 875440.0, 996351.0, 997055.0]","[81.999998, 81.999998, 75.0, 70.499999, 81.999998, 81.999998, 81.999998, 204.000001, 204.000001, 179.999995, 179.999995, 179.999995, 179.999995, 179.999995, 179.999995, 179.999995, 179.999995, 182.000006, 182.000006, 182.000006, 182.000006, 163.000007, 168.000002, 168.000002]","[70.499999, 75.0, 79.395097, 80.633903, 81.9094, 81.911898, 81.999998, 83.228498, 83.231098, 84.590799, 84.5935, 85.998403, 86.001201, 87.4566, 88.959096, 88.962099, 92.130898, 92.134102, 93.8032, 93.806503, 163.000007, 168.0, 168.000002, 179.999995]",26,113,70.49999892425535,204.00000124511712,133.50000232086177,81,37,44,0.5432098765432098,56,7,99932.0,174754.0,74.822,75.0,204.00000124511712,129.00000124511712,1.7240918612856795,up,0.9843943243896479,264.06177079607284
0,867026,3,26,867026/audio.mp3,867026/Camellia feat. Nanahira - Konran Shoujo Soflan-chan!! (Jakads) [GRAVITY].osu,Konran Shoujo Soflan-chan!!,Camellia feat. Nanahira,Jakads,GRAVITY,1812562,5.18,dataset/0/867026/Camellia feat. Nanahira - Konran Shoujo Soflan-chan!! (Jakads) [GRAVITY].osu,"[684.0, 1336.0, 1988.0, 2964.0, 3940.0, 4592.0, 5244.0, 6013.0, 6782.0, 7553.0, 8435.0, 9317.0, 10199.0, 10885.0, 11767.0, 12649.0, 13629.0, 15541.0, 17109.0, 17991.0, 20049.0, 21911.0, 22793.0, 24851.0]","[230.0, 230.0, 215.0, 215.0, 230.0, 230.0, 195.0, 195.0, 195.0, 153.0, 153.0, 153.0, 153.0, 153.0, 153.0, 153.0, 149.0, 153.0, 153.0, 153.0, 153.0, 153.0, 153.0, 153.0]","[32.0, 45.0, 59.0, 75.0, 101.0, 115.0, 144.0, 149.0, 153.0, 156.0, 159.0, 163.0, 167.0, 176.0, 195.0, 199.0, 210.0, 215.0, 220.0, 225.0, 230.0, 234.0, 240.0, 242.0]",26,81,32.0,258.9999999999996,226.9999999999996,32,12,20,0.625,12,7,68028.0,77155.0,9.127,45.00000000000011,224.9999999999997,179.99999999999957,19.721704831817636,up,0.6959831415421076,260.5061262296686
0,1671903,2,19,1671903/audio.mp3,1671903/Hommarju - slluuddggee (CrewK) [hedoro (cursed)].osu,Slluuddggee,Hommarju,CrewK,hedoro (cursed),3799889,5.01,dataset/0/1671903/Hommarju - slluuddggee (CrewK) [hedoro (cursed)].osu,"[1705.0, 2428.0, 3102.0, 3714.0, 4285.0, 4811.0, 5306.0, 5786.0, 6244.0, 6685.0, 7119.0, 7544.0, 7963.0, 8371.0, 9571.0, 9958.0, 11062.0, 12499.0, 13910.0, 59427.0, 60149.0, 60823.0, 61435.0, 62006.0]","[83.0, 89.0, 98.0, 105.0, 114.0, 121.0, 125.0, 131.0, 136.0, 138.0, 141.0, 143.0, 147.0, 150.0, 155.0, 163.0, 167.0, 170.0, 174.0, 83.0, 89.0, 98.0, 105.0, 114.0]","[83.0, 89.0, 98.0, 105.0, 114.0, 121.0, 125.0, 131.0, 136.0, 138.0, 141.0, 143.0, 147.0, 150.0, 155.0, 163.0, 167.0, 170.0, 174.0]",19,38,83.00000000000003,173.99999999999977,90.99999999999974,37,36,1,0.972972972972973,2,19,1705.0,13910.0,12.205,83.00000000000003,173.99999999999977,90.99999999999974,7.455960671855776,up,0.9400564068685766,256.27031584858236
0,1946487,3,19,1946487/audio.ogg,1946487/Hommarju - Slluuddggee (ShibePlanet) [Slliimmee].osu,Slluuddggee,Hommarju,ShibePlanet,Slliimmee,4027097,3.5,dataset/0/1946487/Hommarju - Slluuddggee (ShibePlanet) [Slliimmee].osu,"[993.0, 1708.0, 2382.0, 2994.0, 3565.0, 4091.0, 4586.0, 5066.0, 5524.0, 5965.0, 6399.0, 6824.0, 7243.0, 7651.0, 8851.0, 9238.0, 10342.0, 11779.0, 13190.0, 58707.0, 59429.0, 60103.0, 60715.0, 61286.0]","[83.0, 89.0, 98.0, 105.0, 114.0, 121.0, 125.0, 131.0, 136.0, 138.0, 141.0, 143.0, 147.0, 150.0, 155.0, 163.0, 167.0, 170.0, 174.0, 83.0, 89.0, 98.0, 105.0, 114.0]","[83.0, 89.0, 98.0, 105.0, 114.0, 121.0, 125.0, 131.0, 136.0, 138.0, 141.0, 143.0, 147.0, 150.0, 155.0, 163.0, 167.0, 170.0, 174.0]",19,38,83.00000000000003,173.99999999999977,90.99999999999974,37,36,1,0.972972972972973,2,19,993.0,13190.0,12.197,83.00000000000003,173.99999999999977,90.99999999999974,7.460851028941523,up,0.9399592211557954,256.2438218923385
0,1070997,2,15,1070997/yoake no bell ga naru.mp3,1070997/Yasuda Mizuho - Yoake no Bell ga Naru (Riana) [Hard].osu,Yoake no Bell ga Naru,Yasuda Mizuho,Riana,Hard,2241841,3.2,dataset/0/1070997/Yasuda Mizuho - Yoake no Bell ga Naru (Riana) [Hard].osu,"[322.0, 127779.0, 128136.0, 128478.0, 128828.0, 129006.0, 129193.0, 129394.0, 129606.0, 129836.0, 130074.0, 130359.0, 130671.0, 131032.0, 131670.0, 135895.0]","[177.0, 168.0, 175.0, 171.0, 168.0, 160.0, 149.0, 141.0, 130.0, 126.0, 105.0, 96.0, 83.0, 47.0, 42.6, 102.5]","[42.6, 47.0, 83.0, 96.0, 102.5, 105.0, 126.0, 130.0, 141.0, 149.0, 160.0, 168.0, 171.0, 175.0, 177.0]",15,16,42.600000000000065,176.9999999999998,134.39999999999975,15,2,13,0.8666666666666667,3,14,127779.0,131670.0,3.891,168.00000000000006,42.600000000000065,125.39999999999999,32.22821896684657,down,0.9275529146646347,245.12305933479402
0,971561,3,18,971561/audio.mp3,971561/antiPLUR - Runengon (Raveille) [Lenfried's Insane].osu,Runengon,antiPLUR,Raveille,Lenfried's Insane,2039384,4.29,dataset/0/971561/antiPLUR - Runengon (Raveille) [Lenfried's Insane].osu,"[156.0, 22224.0, 23235.0, 23550.0, 24450.0, 25021.0, 25566.0, 26099.0, 26603.0, 27092.0, 27553.0, 28005.0, 28449.0, 28877.0, 29290.0, 29690.0, 30070.0, 30824.0, 31011.0, 36636.0]","[174.0, 178.0, 190.0, 200.0, 210.0, 220.0, 225.0, 238.0, 245.0, 260.0, 265.0, 270.0, 280.0, 290.0, 300.0, 315.0, 318.0, 320.0, 320.0, 320.0]","[174.0, 178.0, 190.0, 200.0, 210.0, 220.0, 225.0, 238.0, 245.0, 260.0, 265.0, 270.0, 280.0, 290.0, 300.0, 315.0, 318.0, 320.0]",18,20,173.99999999999977,320.0,146.00000000000023,17,17,0,1.0,0,20,156.0,36636.0,36.48,173.99999999999977,320.0,146.00000000000023,4.002192982456147,up,0.5494642004494755,244.23698870115194
0,2025951,1,9,2025951/audio.ogg,2025951/Ludicin - Bismuth (7912) [208.980401].osu,Bismuth,Ludicin,7912,208.980401,4221079,6.0,dataset/0/2025951/Ludicin - Bismuth (7912) [208.980401].osu,"[1983.0, 105983.0, 107073.0, 108273.0, 185073.0, 186621.0, 188276.0, 191704.0, 195544.0, 203544.0]","[240.0, 220.0, 200.0, 175.0, 155.0, 145.0, 140.0, 125.0, 120.0, 240.0]","[120.0, 125.0, 140.0, 145.0, 155.0, 175.0, 200.0, 220.0, 240.0]",9,10,120.0,240.0,120.0,9,1,8,0.8888888888888888,1,9,1983.0,195544.0,193.561,240.0,120.0,120.0,0.6199595992994457,down,0.8651132666638978,239.03962938860087
0,1637454,3,10,1637454/audio.mp3,1637454/aran & Kobaryo - Hageshi Konoyoru -Psylent Crazy Night- (Fawcro32) [Expert].osu,Hageshi Konoyoru -Psylent Crazy Night-,aran & Kobaryo,Fawcro32,Expert,3542447,4.23,dataset/0/1637454/aran & Kobaryo - Hageshi Konoyoru -Psylent Crazy Night- (Fawcro32) [Expert].osu,"[16.0, 14682.0, 78682.0, 91482.0, 110682.0, 120282.0, 130948.0, 131409.0, 131889.0, 132389.0, 132910.0, 133455.0, 134026.0]","[135.0, 150.0, 300.0, 150.0, 300.0, 135.0, 130.0, 125.0, 120.0, 115.0, 110.0, 105.0, 100.0]","[100.0, 105.0, 110.0, 115.0, 120.0, 125.0, 130.0, 135.0, 150.0, 300.0]",10,13,100.0,300.0,200.0,12,3,9,0.75,3,3,16.0,78682.0,78.666,135.00000000000014,300.0,164.99999999999986,2.097475402333916,up,0.9912058612443748,226.72701086508994
0,274111,2,44,274111/okirre.mp3,274111/SON OF KICK - Hours ft. Lady Leshurr & Paigey Cakey (Irreversible) [Feru's HD].osu,Hours ft. Lady Leshurr & Paigey Cakey,SON OF KICK,Irreversible,Feru's HD,745024,3.44,dataset/0/274111/SON OF KICK - Hours ft. Lady Leshurr & Paigey Cakey (Irreversible) [Feru's HD].osu,"[190.0, 14710.0, 18346.0, 21876.0, 25354.0, 28783.0, 32163.0, 35451.0, 38694.0, 41771.0, 44771.0, 47698.0, 50488.0, 53216.0, 55882.0, 58491.0, 61044.0, 61679.0, 62304.0, 62926.0, 63538.0, 65987.0, 68363.0, 70667.0]","[132.0, 132.0, 135.95, 138.0, 139.95, 142.0, 145.95, 148.0, 155.95, 160.0, 163.95, 172.0, 175.95, 180.0, 183.95, 188.0, 188.9, 192.0, 192.9, 196.0, 195.95, 202.0, 208.25, 214.0]","[127.0, 132.0, 135.0, 135.95, 138.0, 139.95, 142.0, 145.95, 148.0, 155.95, 160.0, 162.0, 163.95, 172.0, 175.95, 180.0, 183.95, 188.0, 188.9, 192.0, 192.9, 195.95, 196.0, 202.0]",44,47,126.99999999999993,266.0000000000001,139.00000000000017,44,40,4,0.9090909090909091,5,5,87575.0,95070.0,7.495,264.00000000000034,126.99999999999993,137.0000000000004,18.278852568378973,down,0.9224754994974503,226.44102695569546
0,1083786,3,264,1083786/01 SUIKINKUTSU120.mp3,1083786/TOKYO SKA PARADISE ORCHESTRA - SUIKINKUTSU (feat. Uehara Hiromi) (IcyWorld) [1.2x].osu,SUIKINKUTSU (feat. Uehara Hiromi),TOKYO SKA PARADISE ORCHESTRA,IcyWorld,1.2x,4315261,5.88,dataset/0/1083786/TOKYO SKA PARADISE ORCHESTRA - SUIKINKUTSU (feat. Uehara Hiromi) (IcyWorld) [1.2x].osu,"[481.0, 8049.0, 8341.0, 15618.0, 16201.0, 23478.0, 23769.0, 28717.0, 30101.0, 38185.0, 38506.0, 38798.0, 39089.0, 39381.0, 39690.0, 52221.0, 52513.0, 59799.0, 62423.0, 62701.0, 84820.0, 85124.0, 92686.0, 92977.0]","[206.1144, 206.1012, 206.1144, 206.1012, 206.1144, 206.1012, 206.1144, 43.38588, 207.7872, 186.8532, 206.0352, 206.0484, 206.0352, 193.9524, 205.8744, 205.8876, 205.8744, 205.7676, 215.604, 206.1684, 197.1564, 206.2752, 206.262, 206.2752]","[43.38588, 47.66856, 47.67, 65.91924, 91.71048, 156.2448, 159.2052, 172.1904, 175.7748, 177.2664, 179.5116, 183.432, 183.9732, 186.8532, 187.482, 187.5048, 191.7624, 192.9624, 193.9524, 194.0952, 196.218, 197.1564, 197.1804, 200.886]",88,194,43.38587999123931,241.09320014844943,197.70732015721012,193,99,94,0.5129533678756477,144,3,23478.0,28717.0,5.239,206.10120008606785,43.38587999123931,162.71532009482854,31.0584691916069,down,0.9975510202637186,225.0189110972711
0,486590,1,100,486590/audio.mp3,486590/xi - World Fragments (Ichigaki) [Serpihan Dunia].osu,World Fragments,xi,Ichigaki,Serpihan Dunia,1037573,4.86,dataset/0/486590/xi - World Fragments (Ichigaki) [Serpihan Dunia].osu,"[546.0, 965.0, 1406.0, 1904.0, 2376.0, 3324.0, 4303.0, 5246.0, 6196.0, 7161.0, 7628.0, 8138.0, 9211.0, 10395.0, 11495.0, 11938.0, 12386.0, 13251.0, 14095.0, 15187.0, 16215.0, 19996.0, 31662.0, 37162.0]","[68.596829, 70.975175, 62.690488, 60.975982, 63.255975, 61.268378, 63.607297, 63.198608, 62.162316, 61.649114, 61.225489, 55.871124, 50.704368, 109.101998, 67.748918, 66.980582, 69.290626, 71.125189, 54.934994, 58.322074, 31.254, 180.00018, 180.0, 180.0]","[25.205848, 27.500985, 27.784853, 28.414607, 28.440063, 28.491787, 31.254, 35.779029, 36.048, 37.44921, 38.687214, 41.424735, 43.066322, 43.584379, 46.801142, 49.24087, 49.69191, 50.263043, 50.272308, 50.556117, 50.704368, 51.415203, 51.546, 53.787539]",100,121,25.20584775667955,200.0,174.79415224332044,102,47,55,0.5392156862745098,54,3,555697.0,564096.0,8.399,28.4917872423274,200.0,171.5082127576726,20.420075337263082,up,0.9441655506648894,224.48562108055657
0,429742,1,16,429742/Autotheist Movement.mp3,"429742/The Faceless - Autotheist Movements I, II & III (XeoStyle) [Deitas].osu","Autotheist Movements I, II & III",The Faceless,XeoStyle,Deitas,927187,5.4,"dataset/0/429742/The Faceless - Autotheist Movements I, II & III (XeoStyle) [Deitas].osu","[45.0, 3045.0, 4587.0, 8903.0, 9187.0, 10333.0, 11151.0, 11444.0, 13752.0, 224027.0, 228598.0, 235455.0, 236597.0, 237597.0, 239026.0, 243311.0, 243882.0, 245596.0, 246738.0, 247595.0, 261307.0, 371021.0, 425878.0, 426878.0]","[80.0, 77.80083, 104.251992, 105.535593, 78.5, 81.0, 68.19416, 69.0, 105.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0]","[68.19416, 69.0, 77.80083, 78.5, 80.0, 81.0, 104.251992, 105.0, 105.535593, 110.0, 120.0, 150.0, 160.0, 165.0, 210.0, 220.0]",16,52,68.19415971745727,219.9999999999998,151.80584028254253,24,13,11,0.5416666666666666,16,29,10333.0,522587.0,512.254,80.99999999999997,209.99999999999977,128.9999999999998,0.2518281946065815,up,0.5116388733759452,224.48383874628598
